,id,female_director,female_ratio
10194,55650,0,0.8260869565217391
10195,125360,0,0.6363636363636364
10196,9522,0,0.509090909090909
10197,14922,0,0.44
10198,77593,0,0.25
10199,17599,0,0.29411764705882354
10200,28706,1,0.5
10201,48232,0,0.35294117647058826
10202,26654,1,0.5217391304347826
10203,1826,0,0.53125
10204,54858,1,0.9166666666666666
10205,43100,0,0.6923076923076923
10206,36484,0,0.5
10207,21886,0,0.65
10208,84079,0,0.5185185185185185
10209,43367,1,0.3157894736842105
10210,21115,0,0.3333333333333333
10211,36401,1,0.8
10212,38530,1,0.5714285714285714
10213,38516,0,0.2857142857142857
10214,14646,0,0.35714285714285715
10215,10476,0,0.7272727272727273
10216,11309,0,0.5581395348837209
10217,34012,0,0.35714285714285715
10218,21366,0,0.38095238095238093
10219,31063,1,0.3888888888888889
10220,33693,1,0.8333333333333334
10221,1635,0,0.59375
10222,13341,0,0.4375
10223,1696,0,0.5070422535211268
10224,1665,0,0.47368421052631576
10225,9775,0,0.7272727272727273
10226,11459,0,0.5166666666666667
10227,10048,0,0.7286821705426356
10228,11648,0,0.5588235294117647
10229,15258,0,0.39316239316239315
10230,123049,0,0.5454545454545454
10231,42719,0,0.65
10232,41776,1,0.8571428571428571
10233,72899,0,0.375
10234,57866,1,0.6551724137931034
10235,10542,1,0.7407407407407407
10236,12497,1,0.9411764705882353
10237,5237,0,0.676923076923077
10238,32242,0,0.75
10239,37632,0,0.25
10240,16320,0,0.49206349206349204
10241,19112,1,1.0
10242,37640,1,1.0
10243,193661,0,0.7142857142857143
10244,12259,0,0.5581395348837209
10245,308,1,0.6363636363636364
10246,25074,0,0.7037037037037037
10247,26935,0,0.6
10248,5319,0,0.5555555555555556
10249,27449,1,0.43478260869565216
10250,85783,0,0.5882352941176471
10251,39946,0,0.5769230769230769
10252,54139,1,0.3448275862068966
10253,26579,1,0.6
10254,40254,1,0.9259259259259259
10255,18882,1,0.6811594202898551
10256,42689,0,0.4375
10257,6519,0,0.7299270072992701
10258,13919,1,0.6307692307692307
10259,25956,1,0.8571428571428571
10260,1444,0,0.4166666666666667
10261,11453,0,0.6705882352941176
10262,9913,0,0.8403361344537815
10263,8292,0,0.6410256410256411
10264,13922,0,0.686046511627907
10265,24461,0,0.4375
10266,14166,0,0.4
10267,501,0,0.6666666666666666
10268,31542,0,0.8780487804878049
10269,28201,0,0.5555555555555556
10270,18165,0,0.4
10271,27292,0,0.5
10272,57103,0,0.391304347826087
10273,37204,0,0.3157894736842105
10274,41279,1,0.5294117647058824
10275,32051,0,0.5217391304347826
10276,37284,1,1.0
10277,37254,0,0.4230769230769231
10278,18976,0,0.2608695652173913
10279,42741,0,0.3333333333333333
10280,17110,1,0.25
10281,25975,1,0.23076923076923078
10282,17824,0,0.5384615384615384
10283,11328,0,0.8904109589041096
10284,108348,0,0.56
10285,15907,0,0.6842105263157895
10286,68850,1,0.7027027027027027
10287,46825,1,0.8333333333333334
10288,22965,1,0.5217391304347826
10289,11848,1,0.47058823529411764
10290,34921,1,0.8939393939393939
10291,37270,0,0.45454545454545453
10292,27217,0,0.7
10293,25199,0,0.7105263157894737
10294,53857,0,0.3333333333333333
10295,306323,1,1.0
10296,52660,0,0.45
10297,85420,0,0.2777777777777778
10298,43313,0,0.125
10299,12147,1,0.7333333333333333
10300,31977,0,0.5333333333333333
10301,6957,0,0.6351351351351351
10302,1917,0,0.7333333333333333
10303,79684,0,0.5689655172413793
10304,16764,0,0.575
10305,11460,0,0.711864406779661
10306,33459,1,0.6
10307,14674,0,0.2
10308,14134,1,0.6296296296296297
10309,19404,1,0.8070175438596491
10310,42034,0,0.44
10311,35304,1,0.8
10312,94529,0,0.45454545454545453
10313,445,0,0.5
10314,74840,1,0.631578947368421
10315,9564,0,0.4375
10316,102081,0,0.39285714285714285
10317,21290,1,0.5
10318,20874,1,0.7777777777777778
10319,37185,0,0.5714285714285714
10320,17186,0,0.4090909090909091
10321,14175,0,0.3157894736842105
10322,4442,0,0.7846153846153846
10323,59882,0,0.3888888888888889
10324,22741,1,0.45454545454545453
10325,44413,1,0.7692307692307693
10326,65513,0,0.6470588235294118
10327,13169,0,0.4375
10328,9042,0,0.6547619047619048
10329,17926,1,0.5714285714285714
10330,15022,0,0.6349206349206349
10331,1985,0,0.7717391304347826
10332,9335,0,0.4444444444444444
10333,56214,1,1.0
10334,9007,0,0.7264150943396226
10335,9777,1,0.5306122448979592
10336,1830,0,0.5
10337,7182,0,0.6896551724137931
10338,10092,0,0.6111111111111112
10339,340,0,0.6052631578947368
10340,1546,0,0.5384615384615384
10341,23703,0,0.5
10342,47488,0,0.0
10343,15155,0,0.3333333333333333
10344,78734,0,0.32432432432432434
10345,51277,1,0.5
10346,61675,0,0.5769230769230769
10347,59704,0,0.75
10348,65215,1,0.6842105263157895
10349,36832,1,1.0
10350,17386,0,0.46153846153846156
10351,16374,1,0.8095238095238095
10352,14759,0,0.2
10353,121043,0,0.18181818181818182
10354,10753,0,0.6923076923076923
10355,27053,0,0.725
10356,30230,0,0.375
10357,11636,0,0.7111111111111111
10358,44407,0,0.55
10359,43529,0,0.5405405405405406
10360,22575,0,0.5
10361,14286,0,0.68
10362,61044,1,0.5
10363,1676,0,0.25
10364,27645,0,0.45454545454545453
10365,34181,0,0.6538461538461539
10366,26259,1,0.5833333333333334
10367,77744,0,0.6436781609195402
10368,8814,0,0.7472527472527473
10369,9923,0,0.6
10370,7553,1,0.5121951219512195
10371,8202,1,0.6301369863013698
10372,3118,0,0.6190476190476191
10373,2125,0,0.5
10374,1947,0,0.6938775510204082
10375,9074,1,0.40625
10376,16133,1,0.5789473684210527
10377,10319,0,0.55
10378,28001,0,0.375
10379,49220,1,0.9545454545454546
10380,17584,0,0.16666666666666666
10381,42168,0,0.38461538461538464
10382,29656,0,0.42857142857142855
10383,8643,0,0.6219512195121951
10384,9315,0,0.4444444444444444
10385,3933,1,0.7849462365591398
10386,8923,1,0.5588235294117647
10387,59,0,0.5
10388,257,0,0.46
10389,15487,0,0.08333333333333333
10390,398,0,0.5641025641025641
10391,18651,1,0.6363636363636364
10392,30941,0,0.3888888888888889
10393,10254,0,0.8666666666666667
10394,647,1,0.8656716417910447
10395,349,1,0.84
10396,14544,0,0.25
10397,20668,1,0.6923076923076923
10398,11968,0,0.2777777777777778
10399,27176,1,0.44
10400,14517,0,0.4117647058823529
10401,88286,0,0.3333333333333333
10402,33623,1,0.9473684210526315
10403,31227,1,0.8333333333333334
10404,120515,1,0.7777777777777778
10405,36909,1,0.36363636363636365
10406,56518,0,0.7407407407407407
10407,17209,0,0.7205882352941176
10408,10087,0,0.5777777777777777
10409,11627,0,0.5714285714285714
10410,34870,0,0.3333333333333333
10411,533,0,0.7303370786516854
10412,10703,0,0.6923076923076923
10413,5236,0,0.6818181818181818
10414,32237,1,1.0
10415,11344,1,0.55
10416,9060,0,0.5294117647058824
10417,31056,0,0.7727272727272727
10418,43807,0,0.5303030303030303
10419,14788,0,0.5
10420,5471,0,0.625
10421,19082,0,0.375
10422,46315,0,0.7647058823529411
10423,45799,1,0.5454545454545454
10424,36498,0,0.3103448275862069
10425,9763,0,0.35135135135135137
10426,30082,0,0.631578947368421
10427,56475,1,0.8571428571428571
10428,24019,0,0.34285714285714286
10429,15058,1,0.5454545454545454
10430,10017,0,0.32142857142857145
10431,10475,0,0.6538461538461539
10432,1559,0,0.6
10433,20674,0,0.35294117647058826
10434,3527,0,0.6842105263157895
10435,27974,0,0.2916666666666667
10436,11931,0,0.7096774193548387
10437,32990,1,0.8125
10438,17010,1,0.8666666666666667
10439,27759,0,0.3333333333333333
10440,21838,0,0.5483870967741935
10441,12612,0,0.16666666666666666
10442,26513,1,0.8666666666666667
10443,43110,0,0.2631578947368421
10444,10707,0,0.7654320987654321
10445,9910,0,0.2926829268292683
10446,38583,0,0.5
10447,77468,1,0.7692307692307693
10448,15493,0,0.8333333333333334
10449,53864,0,0.5714285714285714
10450,142,0,0.7551020408163265
10451,56778,1,0.5
10452,9621,0,0.47368421052631576
10453,9701,1,0.5172413793103449
10454,45899,1,0.7272727272727273
10455,3291,0,0.35
10456,34662,0,0.5833333333333334
10457,12920,0,0.18181818181818182
10458,56798,0,0.7619047619047619
10459,20853,0,0.35714285714285715
10460,16608,0,0.5862068965517241
10461,25517,0,0.5
10462,16430,1,0.6666666666666666
10463,24408,0,0.75
10464,791,0,0.46875
10465,19965,1,0.5625
10466,38828,0,0.2
10467,33241,0,0.3333333333333333
10468,53935,1,0.7777777777777778
10469,2610,0,0.43478260869565216
10470,21246,0,0.5
10471,9729,0,0.6097560975609756
10472,15276,0,0.52
10473,191599,1,0.6
10474,8066,0,0.32
10475,18428,0,0.375
10476,1656,0,0.3333333333333333
10477,182097,1,1.0
10478,41566,0,0.6363636363636364
10479,6963,0,0.5161290322580645
10480,215,0,0.39473684210526316
10481,2313,0,0.5217391304347826
10482,45967,0,0.7272727272727273
10483,37124,0,0.21052631578947367
10484,16729,0,0.8260869565217391
10485,178469,1,1.0
10486,31718,0,0.5714285714285714
10487,226594,0,0.5714285714285714
10488,10915,0,0.4666666666666667
10489,5335,0,0.6521739130434783
10490,9993,0,0.5813953488372093
10491,8274,0,0.55
10492,25918,0,0.5
10493,29111,0,0.75
10494,20128,1,0.825
10495,26845,0,0.41935483870967744
10496,18994,0,0.2777777777777778
10497,12617,0,0.34615384615384615
10498,10799,0,0.7096774193548387
10499,42000,1,0.7391304347826086
10500,36102,0,0.38461538461538464
10501,3554,0,0.6
10502,14897,0,0.8148148148148148
10503,1951,0,0.5384615384615384
10504,68013,0,0.3
10505,16022,0,0.6060606060606061
10506,23196,1,0.7777777777777778
10507,25763,0,0.46153846153846156
10508,35580,0,0.36363636363636365
10509,259,1,0.7083333333333334
10510,34207,0,0.42857142857142855
10511,32117,0,0.5714285714285714
10512,19354,1,0.625
10513,28170,0,0.7692307692307693
10514,10851,0,0.47368421052631576
10515,16231,1,1.0
10516,81220,0,0.6666666666666666
10517,25,0,0.16666666666666666
10518,105299,0,0.75
10519,15083,1,1.0
10520,9982,0,0.6404494382022472
10521,13994,0,0.35294117647058826
10522,73473,0,0.5
10523,12877,0,0.675
10524,11661,0,0.7361111111111112
10525,5620,0,0.5
10526,23220,0,0.5405405405405406
10527,43440,0,0.45454545454545453
10528,39261,0,0.38461538461538464
10529,54801,0,0.5833333333333334
10530,28667,0,0.5333333333333333
10531,38761,0,0.625
10532,7974,1,0.8
10533,60409,0,0.5555555555555556
10534,44389,0,0.6071428571428571
10535,10060,0,0.3829787234042553
10536,46917,0,0.6875
10537,10033,0,0.5111111111111111
10538,231,0,0.5822784810126582
10539,59388,1,0.8666666666666667
10540,41764,0,0.7073170731707317
10541,28212,1,0.6666666666666666
10542,68098,0,1.0
10543,8999,1,0.5121951219512195
10544,8555,0,0.7857142857142857
10545,4348,0,0.6666666666666666
10546,47540,1,0.7666666666666667
10547,10064,0,0.4117647058823529
10548,125300,0,0.47368421052631576
10549,9885,0,0.5263157894736842
10550,9392,0,0.6808510638297872
10551,47473,0,0.7692307692307693
10552,20347,0,0.6666666666666666
10553,14837,1,0.5789473684210527
10554,674,0,0.5368421052631579
10555,24625,0,0.5384615384615384
10556,69,0,0.6909090909090909
10557,1833,0,0.5
10558,44163,1,0.8695652173913043
10559,65045,0,0.6470588235294118
10560,46591,0,0.7222222222222222
10561,6795,0,0.34285714285714286
10562,11421,0,0.4375
10563,7301,0,0.5
10564,108843,0,0.5
10565,16156,0,0.78125
10566,24618,0,0.5
10567,1420,1,0.4117647058823529
10568,9005,0,0.55
10569,13499,0,0.36363636363636365
10570,17952,0,0.6
10571,7548,1,0.6285714285714286
10572,20436,1,0.875
10573,7010,0,0.34146341463414637
10574,6529,0,0.24
10575,20345,0,0.6571428571428571
10576,15184,0,0.36363636363636365
10577,86666,0,0.7368421052631579
10578,24223,1,0.8333333333333334
10579,3124,0,0.5
10580,8425,0,0.3684210526315789
10581,44710,1,0.4166666666666667
10582,2153,0,0.43478260869565216
10583,48121,0,0.0
10584,42489,0,0.5833333333333334
10585,116,0,0.5942028985507246
10586,35124,0,0.7164179104477612
10587,43176,0,0.5283018867924528
10588,5741,1,0.7647058823529411
10589,20416,0,0.36666666666666664
10590,41189,0,0.5714285714285714
10591,19215,1,1.0
10592,84090,0,0.4827586206896552
10593,61340,1,1.0
10594,253250,0,0.25
10595,67,0,0.7307692307692307
10596,64972,1,0.5588235294117647
10597,411,0,0.5283018867924528
10598,254,0,0.5416666666666666
10599,1904,0,0.5555555555555556
10600,9043,0,0.4117647058823529
10601,2008,0,0.7058823529411765
10602,21454,1,0.375
10603,42687,0,0.2857142857142857
10604,27915,1,0.625
10605,14695,1,0.42105263157894735
10606,27031,1,0.5789473684210527
10607,55396,1,0.5
10608,917,0,0.5555555555555556
10609,17595,0,0.0
10610,43322,0,0.7391304347826086
10611,43118,0,0.52
10612,19058,0,0.6086956521739131
10613,36826,1,0.625
10614,22908,0,0.48
10615,42234,0,0.5
10616,9515,0,0.4807692307692308
10617,16151,1,0.851063829787234
10618,29595,0,0.8620689655172413
10619,9721,0,0.2926829268292683
10620,20858,0,0.3333333333333333
10621,35896,0,0.5384615384615384
10622,80316,0,0.21052631578947367
10623,23478,1,0.6333333333333333
10624,92272,0,0.058823529411764705
10625,84847,0,0.4090909090909091
10626,43812,0,0.5340909090909091
10627,23606,0,0.68
10628,2777,0,0.6666666666666666
10629,25651,1,0.7777777777777778
10630,25650,0,0.5833333333333334
10631,8290,0,0.7125
10632,17382,0,0.5483870967741935
10633,8053,0,0.6307692307692307
10634,20003,0,0.42857142857142855
10635,43350,1,0.46153846153846156
10636,11466,1,0.9
10637,21040,1,0.8181818181818182
10638,13653,0,0.8214285714285714
10639,36775,0,0.5833333333333334
10640,56373,0,0.5384615384615384
10641,612,0,0.3902439024390244
10642,9899,1,0.5135135135135135
10643,546,1,0.7241379310344828
10644,2800,0,0.3157894736842105
10645,9641,0,0.30303030303030304
10646,7552,0,0.5283018867924528
10647,9927,0,0.3170731707317073
10648,9681,0,0.3793103448275862
10649,10773,1,0.5
10650,18840,0,0.6716417910447762
10651,18189,1,0.7368421052631579
10652,4495,0,0.7058823529411765
10653,22014,1,1.0
10654,18614,1,0.8717948717948718
10655,22975,0,0.2857142857142857
10656,10597,0,0.625
10657,88953,1,0.8974358974358975
10658,10809,1,0.8333333333333334
10659,13925,0,0.0
10660,9687,0,0.4
10661,33081,0,0.25
10662,20546,0,0.5
10663,20530,1,0.9130434782608695
10664,9568,0,0.5925925925925926
10665,43899,1,0.5116279069767442
10666,107667,0,0.8
10667,18809,1,0.7
10668,17835,0,0.8461538461538461
10669,6935,1,0.7941176470588235
10670,20641,0,0.4
10671,154105,1,0.6363636363636364
10672,66192,0,0.5882352941176471
10673,11400,0,0.3939393939393939
10674,37910,0,0.42857142857142855
10675,90967,0,0.5833333333333334
10676,13669,0,0.46153846153846156
10677,60566,1,0.42857142857142855
10678,30095,0,0.6111111111111112
10679,16665,0,0.5952380952380952
10680,63395,0,0.16666666666666666
10681,43355,0,0.3333333333333333
10682,14241,0,0.30434782608695654
10683,79406,0,0.6857142857142857
10684,92285,1,0.8260869565217391
10685,42269,0,0.64
10686,38785,1,1.0
10687,55544,0,0.4444444444444444
10688,4550,0,0.6944444444444444
10689,36380,0,0.8333333333333334
10690,68646,0,0.6666666666666666
10691,16433,0,0.2857142857142857
10692,30669,0,0.5714285714285714
10693,78315,0,0.2777777777777778
10694,44345,1,0.5277777777777778
10695,46041,0,0.2777777777777778
10696,21735,0,0.6666666666666666
10697,6934,1,0.8695652173913043
10698,174865,0,0.3333333333333333
10699,34081,0,0.6818181818181818
10700,10045,0,0.6976744186046512
10701,168705,0,0.3076923076923077
10702,1690,0,0.5909090909090909
10703,9900,0,0.41304347826086957
10704,9044,1,0.5522388059701493
10705,9918,0,0.30952380952380953
10706,17379,1,0.4166666666666667
10707,10982,0,0.14285714285714285
10708,25608,1,0.7647058823529411
10709,834,0,0.3783783783783784
10710,25890,0,0.5555555555555556
10711,39345,0,0.32
10712,44940,1,0.43478260869565216
10713,26782,1,0.8636363636363636
10714,37865,0,0.42857142857142855
10715,27742,0,0.7777777777777778
10716,72856,0,0.75
10717,4772,0,0.5555555555555556
10718,14226,1,0.7
10719,2455,1,0.5263157894736842
10720,12701,0,0.4090909090909091
10721,21519,0,0.5454545454545454
10722,27622,1,0.38235294117647056
10723,43626,0,0.3333333333333333
10724,16553,0,0.4782608695652174
10725,25652,0,0.4444444444444444
10726,45802,0,0.56
10727,39788,0,0.2857142857142857
10728,12517,0,0.7272727272727273
10729,65891,1,0.5454545454545454
10730,24580,0,0.6326530612244898
10731,11246,0,0.4666666666666667
10732,49683,0,0.43478260869565216
10733,52728,0,0.8
10734,23957,0,0.4
10735,49653,1,1.0
10736,27344,0,0.6842105263157895
10737,7295,0,0.5263157894736842
10738,78237,1,0.6666666666666666
10739,29952,1,1.0
10740,28638,1,0.7777777777777778
10741,14942,0,0.375
10742,7509,1,0.6153846153846154
10743,24269,0,0.5
10744,2117,0,0.7428571428571429
10745,47250,1,0.4230769230769231
10746,36768,0,0.42857142857142855
10747,29040,1,0.875
10748,9912,0,0.5102040816326531
10749,24163,0,0.7333333333333333
10750,1969,1,0.53125
10751,31858,0,0.45
10752,8435,0,0.5434782608695652
10753,34187,1,0.5454545454545454
10754,12116,0,0.7419354838709677
10755,53367,0,0.25
10756,38349,0,0.36363636363636365
10757,124484,1,0.5769230769230769
10758,45759,0,0.42857142857142855
10759,11183,0,0.6388888888888888
10760,13275,1,0.2857142857142857
10761,11565,0,0.35
10762,11283,1,0.6153846153846154
10763,97936,0,0.5
10764,19416,1,0.75
10765,17,0,0.8333333333333334
10766,27568,0,0.26666666666666666
10767,27629,1,0.47619047619047616
10768,45726,0,0.30434782608695654
10769,33117,0,0.5
10770,108994,1,0.7142857142857143
10771,54227,1,0.3333333333333333
10772,25167,0,0.3333333333333333
10773,16452,0,0.2
10774,61105,0,0.6
10775,31894,0,0.2
10776,9286,0,0.794392523364486
10777,86168,0,0.4375
10778,15363,1,0.5625
10779,30712,0,0.18181818181818182
10780,31416,0,0.5
10781,292,0,0.6428571428571429
10782,37631,0,0.4117647058823529
10783,77291,0,0.7291666666666666
10784,196918,1,0.625
10785,1544,1,0.7428571428571429
10786,1651,1,0.6666666666666666
10787,33095,0,0.46153846153846156
10788,33799,1,0.8
10789,42328,1,0.2857142857142857
10790,31432,0,0.34615384615384615
10791,61559,1,0.8235294117647058
10792,20981,0,0.5555555555555556
10793,12096,0,0.26666666666666666
10794,33061,0,0.3333333333333333
10795,5145,0,0.5428571428571428
10796,9975,0,0.68
10797,9754,0,0.32142857142857145
10798,36495,0,0.5
10799,52612,0,0.6363636363636364
10800,23965,0,0.25
10801,29269,1,0.8
10802,10053,0,0.5
10803,10263,0,0.5641025641025641
10804,7515,0,0.5853658536585366
10805,15675,0,0.5454545454545454
10806,9959,1,0.5428571428571428
10807,14256,1,0.5882352941176471
10808,9036,0,0.3157894736842105
10809,10073,0,0.5
10810,7304,0,0.2413793103448276
10811,16781,0,0.8468468468468469
10812,24432,0,0.29411764705882354
10813,9920,0,0.6907216494845361
10814,10025,0,0.5227272727272727
10815,9682,0,0.25
10816,17700,0,0.6153846153846154
10817,2207,0,0.14705882352941177
10818,14086,0,0.631578947368421
10819,14887,1,0.5
10820,44435,0,0.6666666666666666
10821,18747,1,0.6538461538461539
10822,9756,0,0.625
10823,34581,0,0.5
10824,6877,0,0.2
10825,14609,1,0.5555555555555556
10826,950,0,0.5961538461538461
10827,10912,0,0.18604651162790697
10828,9968,0,0.5681818181818182
10829,4173,0,0.4666666666666667
10830,43386,1,0.36363636363636365
10831,10116,1,0.8461538461538461
10832,113479,0,0.6666666666666666
10833,18493,0,0.5454545454545454
10834,16791,1,0.5833333333333334
10835,7483,0,0.7142857142857143
10836,20442,0,0.19047619047619047
10837,15590,1,0.358974358974359
10838,1967,0,0.4583333333333333
10839,752,0,0.7859778597785978
10840,9655,0,0.375
10841,9388,0,0.6560509554140127
10842,9950,0,0.5714285714285714
10843,388,0,0.6555555555555556
10844,868,0,0.4
10845,14191,1,0.6578947368421053
10846,25874,0,0.4
10847,18009,0,0.26666666666666666
10848,19286,1,0.6
10849,19287,1,0.3333333333333333
10850,18011,0,0.42105263157894735
10851,114875,0,0.5185185185185185
10852,49781,0,0.8333333333333334
10853,9648,0,0.6111111111111112
10854,1379,1,0.8421052631578947
10855,62719,1,0.2
10856,29481,0,0.4716981132075472
10857,9792,0,0.36666666666666664
10858,10067,0,0.3404255319148936
10859,55676,0,0.4594594594594595
10860,11573,0,0.39473684210526316
10861,46828,0,0.3684210526315789
10862,35555,0,0.25
10863,582,0,0.7012987012987013
10864,52885,1,0.7647058823529411
10865,143223,0,
10866,42120,0,0.6363636363636364
10867,88811,0,0.75
10868,669,1,1.0
10869,49361,0,0.7777777777777778
10870,98864,0,0.5
10871,37939,0,0.6666666666666666
10872,32052,0,0.2916666666666667
10873,34732,0,0.22727272727272727
10874,12763,1,0.4782608695652174
10875,56935,1,0.7241379310344828
10876,13222,0,0.3333333333333333
10877,42112,0,0.6111111111111112
10878,48764,0,0.7241379310344828
10879,1561,0,0.6428571428571429
10880,31289,0,0.4444444444444444
10881,186,1,0.36363636363636365
10882,8410,0,0.6470588235294118
10883,51311,0,0.631578947368421
10884,21843,1,0.7777777777777778
10885,219,0,0.7924528301886793
10886,65873,1,1.0
10887,13751,0,0.559322033898305
10888,52345,0,0.5769230769230769
10889,53961,1,0.5
10890,10292,1,0.8793103448275862
10891,15639,0,0.4166666666666667
10892,10069,0,0.4791666666666667
10893,43887,0,0.25925925925925924
10894,3093,0,0.49019607843137253
10895,9270,0,0.38095238095238093
10896,11291,1,0.8823529411764706
10897,28349,1,0.75
10898,10177,0,0.8571428571428571
10899,12591,0,0.4
10900,18045,0,0.5789473684210527
10901,16070,0,0.8059701492537313
10902,11348,0,0.7959183673469388
10903,13960,1,0.5294117647058824
10904,41263,1,0.3076923076923077
10905,9035,0,0.4166666666666667
10906,9957,0,0.275
10907,30139,1,0.7142857142857143
10908,9389,0,0.5833333333333334
10909,460,0,0.7037037037037037
10910,28752,0,0.4864864864864865
10911,19059,1,0.55
10912,8998,1,0.55
10913,44947,1,0.6
10914,13468,1,0.7142857142857143
10915,20521,0,0.5
10916,25428,0,0.2857142857142857
10917,53296,0,0.76
10918,79363,0,0.08333333333333333
10919,34193,0,0.375
10920,4441,0,0.5666666666666667
10921,84954,0,0.6818181818181818
10922,11490,0,0.64
10923,11304,1,0.8235294117647058
10924,55368,0,0.7307692307692307
10925,18276,0,0.36666666666666664
10926,26514,0,0.6923076923076923
10927,4257,0,0.26666666666666666
10928,2652,0,0.5
10929,19592,0,0.7
10930,1629,0,0.8
10931,17111,0,0.5892857142857143
10932,9526,0,0.5471698113207547
10933,19126,0,0.3
10934,80556,0,0.45454545454545453
10935,39045,0,0.6
10936,27201,0,0.3157894736842105
10937,5820,0,0.45
10938,19661,1,0.21739130434782608
10939,41338,1,0.625
10940,9904,1,0.4423076923076923
10941,50724,0,0.6
10942,588,0,0.6666666666666666
10943,17247,1,0.7894736842105263
10944,9310,0,0.5113636363636364
10945,48369,0,0.6521739130434783
10946,18858,1,0.5833333333333334
10947,35545,0,0.3333333333333333
10948,1557,0,0.4838709677419355
10949,16367,0,0.45161290322580644
10950,17131,0,0.42857142857142855
10951,8982,0,0.5263157894736842
10952,956,0,0.56
10953,36253,0,0.6428571428571429
10954,31506,0,0.45454545454545453
10955,42512,0,0.5263157894736842
10956,1416,0,0.6923076923076923
10957,9530,0,0.3
10958,9829,0,0.6463414634146342
10959,10115,1,0.6097560975609756
10960,560,0,0.5714285714285714
10961,5717,1,0.9090909090909091
10962,41292,1,0.8518518518518519
10963,14384,0,0.4411764705882353
10964,28432,0,0.41379310344827586
10965,19719,1,0.890625
10966,10008,0,0.6571428571428571
10967,7870,0,0.39285714285714285
10968,34019,0,0.7777777777777778
10969,7518,0,0.5
10970,9786,1,0.43661971830985913
10971,503,0,0.4186046511627907
10972,591,0,0.746031746031746
10973,36668,0,0.4788732394366197
10974,9767,0,0.35294117647058826
10975,13689,0,0.2727272727272727
10976,18164,0,0.42857142857142855
10977,15013,0,0.5853658536585366
10978,21014,1,0.6428571428571429
10979,920,1,0.5340909090909091
10980,18484,0,0.6666666666666666
10981,9700,0,0.2727272727272727
10982,14167,0,0.5510204081632653
10983,12261,1,0.21428571428571427
10984,59892,0,0.6521739130434783
10985,15264,0,0.3125
10986,20330,0,0.375
10987,44126,0,0.6571428571428571
10988,55418,1,1.0
10989,101908,0,0.625
10990,12766,0,0.3870967741935484
10991,15402,1,0.7435897435897436
10992,26116,0,0.4090909090909091
10993,32446,1,0.6923076923076923
10994,80919,0,0.375
10995,15366,1,0.7540983606557377
10996,53905,0,0.3
10997,38344,1,0.25
10998,806,0,0.4722222222222222
10999,20021,0,0.36363636363636365
11000,9353,0,0.375
11001,2044,0,0.62
11002,9339,0,0.3076923076923077
11003,20945,0,0.5555555555555556
11004,122271,0,0.8235294117647058
11005,50254,1,0.9666666666666667
11006,28249,0,0.2857142857142857
11007,350,0,0.6666666666666666
11008,58,0,0.2807017543859649
11009,1819,0,0.3548387096774194
11010,2295,0,0.20689655172413793
11011,9697,0,0.6111111111111112
11012,4474,0,0.48148148148148145
11013,43240,0,0.3684210526315789
11014,30022,1,0.45
11015,28673,0,0.5
11016,20556,0,0.0
11017,4962,0,0.75
11018,10007,0,0.6388888888888888
11019,1887,1,0.5714285714285714
11020,1841,0,0.38095238095238093
11021,71762,1,0.45454545454545453
11022,13508,1,0.4
11023,1611,1,0.7619047619047619
11024,48693,0,0.5294117647058824
11025,1781,0,0.32
11026,43155,1,0.46153846153846156
11027,16270,0,0.2727272727272727
11028,8997,0,0.6349206349206349
11029,42003,1,0.5454545454545454
11030,63100,0,0.3333333333333333
11031,18404,0,0.5
11032,51571,0,0.5
11033,16074,0,0.875
11034,10947,0,0.4090909090909091
11035,71769,0,0.375
11036,34787,1,0.8571428571428571
11037,29138,0,0.6666666666666666
11038,17628,0,0.45454545454545453
11039,8443,1,0.6470588235294118
11040,18553,1,0.5
11041,26567,1,0.6666666666666666
11042,34186,1,0.45
11043,17021,0,0.3333333333333333
11044,53231,0,0.625
11045,22747,0,0.7241379310344828
11046,27320,0,0.5
11047,17741,0,0.2857142857142857
11048,25563,0,0.5185185185185185
11049,146322,1,0.5625
11050,43147,0,0.4117647058823529
11051,7549,1,0.48
11052,151590,1,0.5517241379310345
11053,41796,0,0.5714285714285714
11054,9615,1,0.7345132743362832
11055,9513,0,0.3870967741935484
11056,20604,1,0.42857142857142855
11057,410,0,0.6190476190476191
11058,31692,1,0.47619047619047616
11059,25509,1,0.42105263157894735
11060,31998,0,0.25
11061,9917,0,0.55
11062,10770,1,0.6666666666666666
11063,4375,0,0.5
11064,8008,1,0.7391304347826086
11065,60269,1,0.625
11066,51303,0,0.3333333333333333
11067,1452,0,0.40476190476190477
11068,43654,1,0.7222222222222222
11069,7872,0,0.5
11070,57406,1,0.5
11071,18191,0,0.5277777777777778
11072,14474,1,0.75
11073,773,1,0.5842696629213483
11074,16429,0,0.5
11075,19999,1,1.0
11076,126090,1,0.9428571428571428
11077,36576,0,0.23809523809523808
11078,33005,0,0.2702702702702703
11079,36762,0,0.9473684210526315
11080,19676,0,0.6
11081,10308,0,0.5217391304347826
11082,34380,0,0.8
11083,19972,0,0.4
11084,21631,0,0.2903225806451613
11085,35955,0,0.47619047619047616
11086,41214,1,0.35714285714285715
11087,1164,0,0.4794520547945205
11088,71282,0,0.4411764705882353
11089,72881,0,0.35294117647058826
11090,9520,0,0.38461538461538464
11091,42839,0,0.45454545454545453
